"day","prop_spoiled","adj","param"
19,0.319,1.2,"fastest_strain_s12_0141"
20,0.334,1.2,"fastest_strain_s12_0141"
21,0.347,1.2,"fastest_strain_s12_0141"
22,0.36,1.2,"fastest_strain_s12_0141"
1,0,1.2,"highest_nmax_s12_0132"
2,0,1.2,"highest_nmax_s12_0132"
3,0.003,1.2,"highest_nmax_s12_0132"
4,0.022,1.2,"highest_nmax_s12_0132"
5,0.045,1.2,"highest_nmax_s12_0132"
6,0.068,1.2,"highest_nmax_s12_0132"
7,0.089,1.2,"highest_nmax_s12_0132"
8,0.112,1.2,"highest_nmax_s12_0132"
9,0.13,1.2,"highest_nmax_s12_0132"
10,0.161,1.2,"highest_nmax_s12_0132"
11,0.184,1.2,"highest_nmax_s12_0132"
12,0.208,1.2,"highest_nmax_s12_0132"
13,0.237,1.2,"highest_nmax_s12_0132"
14,0.259,1.2,"highest_nmax_s12_0132"
15,0.271,1.2,"highest_nmax_s12_0132"
16,0.293,1.2,"highest_nmax_s12_0132"
17,0.31,1.2,"highest_nmax_s12_0132"
18,0.318,1.2,"highest_nmax_s12_0132"
19,0.334,1.2,"highest_nmax_s12_0132"
20,0.351,1.2,"highest_nmax_s12_0132"
21,0.363,1.2,"highest_nmax_s12_0132"
22,0.375,1.2,"highest_nmax_s12_0132"
1,0,1.4,"fastest_strain_s12_0141"
2,0,1.4,"fastest_strain_s12_0141"
3,0.004,1.4,"fastest_strain_s12_0141"
4,0.026,1.4,"fastest_strain_s12_0141"
5,0.05,1.4,"fastest_strain_s12_0141"
6,0.076,1.4,"fastest_strain_s12_0141"
7,0.093,1.4,"fastest_strain_s12_0141"
8,0.113,1.4,"fastest_strain_s12_0141"
9,0.128,1.4,"fastest_strain_s12_0141"
10,0.157,1.4,"fastest_strain_s12_0141"
11,0.177,1.4,"fastest_strain_s12_0141"
12,0.201,1.4,"fastest_strain_s12_0141"
13,0.226,1.4,"fastest_strain_s12_0141"
14,0.247,1.4,"fastest_strain_s12_0141"
15,0.256,1.4,"fastest_strain_s12_0141"
16,0.282,1.4,"fastest_strain_s12_0141"
17,0.299,1.4,"fastest_strain_s12_0141"
18,0.31,1.4,"fastest_strain_s12_0141"
19,0.327,1.4,"fastest_strain_s12_0141"
20,0.34,1.4,"fastest_strain_s12_0141"
21,0.35,1.4,"fastest_strain_s12_0141"
22,0.364,1.4,"fastest_strain_s12_0141"
1,0,1.4,"highest_nmax_s12_0132"
2,0,1.4,"highest_nmax_s12_0132"
3,0.003,1.4,"highest_nmax_s12_0132"
4,0.025,1.4,"highest_nmax_s12_0132"
5,0.049,1.4,"highest_nmax_s12_0132"
6,0.073,1.4,"highest_nmax_s12_0132"
7,0.095,1.4,"highest_nmax_s12_0132"
8,0.118,1.4,"highest_nmax_s12_0132"
9,0.136,1.4,"highest_nmax_s12_0132"
10,0.167,1.4,"highest_nmax_s12_0132"
11,0.19,1.4,"highest_nmax_s12_0132"
12,0.214,1.4,"highest_nmax_s12_0132"
13,0.243,1.4,"highest_nmax_s12_0132"
14,0.266,1.4,"highest_nmax_s12_0132"
15,0.278,1.4,"highest_nmax_s12_0132"
16,0.299,1.4,"highest_nmax_s12_0132"
17,0.315,1.4,"highest_nmax_s12_0132"
18,0.323,1.4,"highest_nmax_s12_0132"
19,0.338,1.4,"highest_nmax_s12_0132"
20,0.355,1.4,"highest_nmax_s12_0132"
21,0.366,1.4,"highest_nmax_s12_0132"
22,0.378,1.4,"highest_nmax_s12_0132"
1,0,1.6,"fastest_strain_s12_0141"
2,0,1.6,"fastest_strain_s12_0141"
3,0.003,1.6,"fastest_strain_s12_0141"
4,0.025,1.6,"fastest_strain_s12_0141"
5,0.049,1.6,"fastest_strain_s12_0141"
6,0.073,1.6,"fastest_strain_s12_0141"
7,0.091,1.6,"fastest_strain_s12_0141"
8,0.109,1.6,"fastest_strain_s12_0141"
9,0.124,1.6,"fastest_strain_s12_0141"
10,0.154,1.6,"fastest_strain_s12_0141"
11,0.174,1.6,"fastest_strain_s12_0141"
12,0.199,1.6,"fastest_strain_s12_0141"
13,0.223,1.6,"fastest_strain_s12_0141"
14,0.243,1.6,"fastest_strain_s12_0141"
15,0.252,1.6,"fastest_strain_s12_0141"
16,0.277,1.6,"fastest_strain_s12_0141"
17,0.293,1.6,"fastest_strain_s12_0141"
18,0.304,1.6,"fastest_strain_s12_0141"
19,0.322,1.6,"fastest_strain_s12_0141"
20,0.335,1.6,"fastest_strain_s12_0141"
21,0.345,1.6,"fastest_strain_s12_0141"
22,0.361,1.6,"fastest_strain_s12_0141"
1,0,1.6,"highest_nmax_s12_0132"
2,0,1.6,"highest_nmax_s12_0132"
3,0.005,1.6,"highest_nmax_s12_0132"
4,0.028,1.6,"highest_nmax_s12_0132"
5,0.053,1.6,"highest_nmax_s12_0132"
6,0.077,1.6,"highest_nmax_s12_0132"
7,0.099,1.6,"highest_nmax_s12_0132"
8,0.122,1.6,"highest_nmax_s12_0132"
9,0.14,1.6,"highest_nmax_s12_0132"
10,0.172,1.6,"highest_nmax_s12_0132"
11,0.195,1.6,"highest_nmax_s12_0132"
12,0.22,1.6,"highest_nmax_s12_0132"
13,0.248,1.6,"highest_nmax_s12_0132"
14,0.268,1.6,"highest_nmax_s12_0132"
15,0.281,1.6,"highest_nmax_s12_0132"
16,0.302,1.6,"highest_nmax_s12_0132"
17,0.326,1.6,"highest_nmax_s12_0132"
18,0.336,1.6,"highest_nmax_s12_0132"
19,0.351,1.6,"highest_nmax_s12_0132"
20,0.368,1.6,"highest_nmax_s12_0132"
21,0.378,1.6,"highest_nmax_s12_0132"
22,0.389,1.6,"highest_nmax_s12_0132"
