"day","prop_spoiled","adj","param"
22,0.362,1,"lag_tmin"
1,0,1.2,"lag_tmin"
2,0,1.2,"lag_tmin"
3,0.003,1.2,"lag_tmin"
4,0.021,1.2,"lag_tmin"
5,0.042,1.2,"lag_tmin"
6,0.065,1.2,"lag_tmin"
7,0.085,1.2,"lag_tmin"
8,0.106,1.2,"lag_tmin"
9,0.123,1.2,"lag_tmin"
10,0.154,1.2,"lag_tmin"
11,0.176,1.2,"lag_tmin"
12,0.199,1.2,"lag_tmin"
13,0.227,1.2,"lag_tmin"
14,0.245,1.2,"lag_tmin"
15,0.256,1.2,"lag_tmin"
16,0.277,1.2,"lag_tmin"
17,0.295,1.2,"lag_tmin"
18,0.303,1.2,"lag_tmin"
19,0.32,1.2,"lag_tmin"
20,0.337,1.2,"lag_tmin"
21,0.35,1.2,"lag_tmin"
22,0.362,1.2,"lag_tmin"
1,0,1.4,"lag_tmin"
2,0,1.4,"lag_tmin"
3,0.002,1.4,"lag_tmin"
4,0.02,1.4,"lag_tmin"
5,0.042,1.4,"lag_tmin"
6,0.065,1.4,"lag_tmin"
7,0.085,1.4,"lag_tmin"
8,0.106,1.4,"lag_tmin"
9,0.123,1.4,"lag_tmin"
10,0.154,1.4,"lag_tmin"
11,0.176,1.4,"lag_tmin"
12,0.199,1.4,"lag_tmin"
13,0.227,1.4,"lag_tmin"
14,0.245,1.4,"lag_tmin"
15,0.256,1.4,"lag_tmin"
16,0.277,1.4,"lag_tmin"
17,0.295,1.4,"lag_tmin"
18,0.303,1.4,"lag_tmin"
19,0.32,1.4,"lag_tmin"
20,0.338,1.4,"lag_tmin"
21,0.35,1.4,"lag_tmin"
22,0.361,1.4,"lag_tmin"
1,0,1.6,"lag_tmin"
2,0,1.6,"lag_tmin"
3,0.009,1.6,"lag_tmin"
4,0.025,1.6,"lag_tmin"
5,0.046,1.6,"lag_tmin"
6,0.071,1.6,"lag_tmin"
7,0.09,1.6,"lag_tmin"
8,0.11,1.6,"lag_tmin"
9,0.127,1.6,"lag_tmin"
10,0.156,1.6,"lag_tmin"
11,0.176,1.6,"lag_tmin"
12,0.201,1.6,"lag_tmin"
13,0.226,1.6,"lag_tmin"
14,0.245,1.6,"lag_tmin"
15,0.257,1.6,"lag_tmin"
16,0.277,1.6,"lag_tmin"
17,0.295,1.6,"lag_tmin"
18,0.305,1.6,"lag_tmin"
19,0.321,1.6,"lag_tmin"
20,0.337,1.6,"lag_tmin"
21,0.35,1.6,"lag_tmin"
22,0.361,1.6,"lag_tmin"
