"day","mean","sd_total_count","mode","median","adj","param"
3,5.3422486813652,0.512046874262189,"5.2",5.19605927423039,1.2,"lag"
4,5.51391451029176,0.723257279176521,"5.2",5.24152653312207,1.2,"lag"
5,5.6776622136884,0.865194551157185,"5.2",5.3000698045608,1.2,"lag"
6,5.84702413498842,0.950574346586058,"5.2",5.40006464857887,1.2,"lag"
7,6.05306985583008,0.98018122319506,"5.4",5.61006703767993,1.2,"lag"
8,6.32163611433425,0.953605832473087,"5.7",5.96626731985618,1.2,"lag"
9,6.6260483426964,0.900472485288121,"6.2",6.37617075508314,1.2,"lag"
10,6.90612818633954,0.862303787590385,"6.7",6.77874239776808,1.2,"lag"
11,7.13035608537034,0.848028925003221,"7",7.08883541781196,1.2,"lag"
12,7.29745215122631,0.847259631653129,"7.3",7.31737397675897,1.2,"lag"
13,7.41797422567872,0.851004893272695,"7.4",7.47737004468721,1.2,"lag"
14,7.50417314203521,0.854764391191577,"7.6",7.58017921867973,1.2,"lag"
15,7.56676789458876,0.855320846283457,"7.6",7.6430667342163,1.2,"lag"
16,7.6143967844035,0.851596332122586,"7.7",7.685414518367,1.2,"lag"
17,7.65254885908158,0.844323522993802,"7.7",7.71288099589741,1.2,"lag"
18,7.68444627646365,0.833638774904052,"7.7",7.73109032212577,1.2,"lag"
19,7.71226714013738,0.820432118987659,"7.7",7.74693972357988,1.2,"lag"
20,7.73723720398564,0.806475925086214,"7.7",7.75674808968975,1.2,"lag"
21,7.75990751806211,0.793229224239823,"7.7",7.76412936372183,1.2,"lag"
22,7.78059544922256,0.781342679391529,"7.7",7.76924756048398,1.2,"lag"
1,5.11742165907087,0.121279021006899,"5.1",5.10516626785561,1.4,"lag"
2,5.16956285941455,0.250872072336293,"5.1",5.12436917551946,1.4,"lag"
3,5.2955945061145,0.463099428353991,"5.1",5.17552708464256,1.4,"lag"
4,5.46128860164271,0.679190778120756,"5.2",5.22149754205538,1.4,"lag"
5,5.62033258478306,0.836406675522908,"5.2",5.26937681647325,1.4,"lag"
6,5.76999400829237,0.943243727449603,"5.2",5.32403734862139,1.4,"lag"
7,5.9273848600214,1.00669959202896,"5.2",5.44395328512329,1.4,"lag"
8,6.12227987969095,1.02174345377224,"5.3",5.66273382519582,1.4,"lag"
9,6.37873579105035,0.985027091670293,"5.8",6.02173397088184,1.4,"lag"
10,6.67104667445317,0.923656663377592,"6.2",6.42149971174119,1.4,"lag"
11,6.94092681758519,0.878621089659769,"6.7",6.80412996481207,1.4,"lag"
12,7.15725765878263,0.859428247224899,"7",7.10855155052619,1.4,"lag"
13,7.31862098519954,0.855218260710559,"7.3",7.33236993518956,1.4,"lag"
14,7.4350311860384,0.856366478180362,"7.4",7.48417758068841,1.4,"lag"
15,7.51826377459617,0.858491145699419,"7.6",7.5853782213153,1.4,"lag"
16,7.57822747023492,0.8599695727153,"7.6",7.64772749377269,1.4,"lag"
17,7.62243997066154,0.859516652082216,"7.7",7.68807486218128,1.4,"lag"
18,7.65699394981417,0.855882120197819,"7.7",7.71360503472382,1.4,"lag"
19,7.68575504975473,0.849830902536098,"7.7",7.7312184112499,1.4,"lag"
20,7.71074109072261,0.841323005987641,"7.7",7.74682764946561,1.4,"lag"
21,7.73342984110986,0.829836366793996,"7.7",7.75756098156615,1.4,"lag"
22,7.75475406099267,0.816267396086703,"7.7",7.76466397866883,1.4,"lag"
1,5.1136155673358,0.121727630651996,"5.1",5.1012857043484,1.6,"lag"
2,5.16004487135905,0.252862067940149,"5.1",5.11497236179316,1.6,"lag"
3,5.25660550155265,0.424066475803174,"5.1",5.15424269506108,1.6,"lag"
4,5.41224467434954,0.635587904704989,"5.2",5.20033885540157,1.6,"lag"
5,5.5707938580058,0.802641363568734,"5.2",5.24680011671859,1.6,"lag"
6,5.71623606766821,0.922293750923557,"5.2",5.29916606665792,1.6,"lag"
7,5.85390959613438,1.00522534850702,"5.2",5.3610779117476,1.6,"lag"
8,6.00119429298197,1.05270970390402,"5.2",5.48214550532371,1.6,"lag"
9,6.18639147963693,1.05672441977796,"5.3",5.72279633937572,1.6,"lag"
10,6.43190319109948,1.01228295484056,"5.8",6.06879249895498,1.6,"lag"
11,6.71307276500269,0.944338393042779,"6.4",6.46727328323411,1.6,"lag"
12,6.97361247191703,0.893316145253605,"6.8",6.83419782408544,1.6,"lag"
13,7.18267114139878,0.869769912729846,"7",7.1257559423492,1.6,"lag"
14,7.33866247189209,0.862596003410852,"7.3",7.3436656617549,1.6,"lag"
15,7.45131335689052,0.861525406595989,"7.4",7.49185550906784,1.6,"lag"
16,7.53185009754883,0.861886183730844,"7.6",7.59002060950842,1.6,"lag"
17,7.58989379569648,0.862185672770493,"7.6",7.65359036032753,1.6,"lag"
18,7.63257371069858,0.861963797062772,"7.7",7.69128289666521,1.6,"lag"
19,7.66484305469196,0.860804795889549,"7.7",7.71509003667775,1.6,"lag"
20,7.69082111239762,0.8574341667127,"7.7",7.73138684265807,1.6,"lag"
21,7.71330316586067,0.852162641883785,"7.7",7.74688452438897,1.6,"lag"
22,7.73350021761318,0.845622036475663,"7.7",7.75772510568052,1.6,"lag"
